ready,ready,noun
worst,bad,noun
worse,bad,noun
Ovaries,ovary,noun
Doctor,doctor,noun
Saturday,Saturday,noun
Survival,survival,noun
experience,experience,noun
esophageal,esophageal,noun
abnormal,abnormal,noun
leave,leave,noun
eat,eat,noun
aid,aid,noun
tweet,tweet,noun
add,add,noun
invasive,invasive,noun
Work,work,noun
open,open,noun
Journal,Journal,noun
Mujeres,woman,noun
drunk,drink,noun
Information,information,noun
GAVI,GAVI,noun
Hepatitis,hepatitis,noun
occur,occur,noun
adolescent,adolescent,noun
God,God,noun
ban,ban,noun
minute,minute,noun
hoe,hoe,noun
Vaccinations,vaccination,noun
touch,touch,noun
Papilloma,papillomavirus,noun
episode,episode,noun
controversy,controversy,noun
target,target,noun
papsmear1,pap_smear,noun
fun,fun,noun
lose,lose,noun
papSmear1,pap_smear,noun
Cancer,cancer,noun
have,have,noun
High,high,noun
Hospital,hospital,noun
vaccinate,vaccinate,noun
Mother,mother,noun
lag,lag,noun
Make,make,noun
funny,funny,noun
guess,guess,noun
abortion,abortion,noun
student,student,noun
release,release,noun
box,box,noun
scary,scary,noun
Drop,drop,noun
warn,warn,noun
sad,sad,noun
DNA,DNA,noun
yr,year,noun
Canada,Canada,noun
Anal,anal,noun
team,team,noun
CDCSTD,CDC_STD,noun
knowledgeable,knowledge,noun
sound,sound,noun
agree,agree,noun
approve,approve,noun
Trust,trust,noun
offer,offer,noun
hand,hand,noun
Nairobi,Nairobi,noun
male,male,noun
service,service,noun
Home,home,noun
Effective,effective,noun
small,small,noun
schedule,schedule,noun
diagnosis,diagnose,noun
base,base,noun
NEWS,news,noun
Ghana,Ghana,noun
long,long,noun
come,come,noun
healthcare,healthcare,noun
haha,haha,noun
tell,tell,noun
attention,attention,noun
Mum,mum,noun
amazing,amazing,noun
interesting,interesting,noun
suffer,suffer,noun
ACA,ACA,noun
ABC,ABC,noun
sandwich,sandwich,noun
state,state,noun
Advaxis,Advaxis,noun
insurance,insurance,noun
series,series,noun
game,game,noun
tonight,tonight,noun
twitter,Twitter,noun
impact,impact,noun
awkward,awkward,noun
court,court,noun
let,let,noun
Gay,gay,noun
coochie,coochie,noun
normal,normal,noun
website,website,noun
pap_smear,kpapsmear,noun
joke,joke,noun
lose,lose,noun
cheap,cheap,noun
period,period,noun
NiallOfficial,NiallOfficial,noun
oropharynx,oropharynx,noun
damage,damage,noun
Safety,safety,noun
leave,leave,noun
finally,finally,noun
smoke,smoke,noun
debate,debate,noun
dentist,dental,noun
Planned,plan,noun
Activist,activist,noun
letter,letter,noun
review,review,noun
Safe,safe,noun
glass,glass,noun
School,school,noun
yesterday,yesterday,noun
worry,worry,noun
company,company,noun
Avastin,Avastin,noun
Ministry,Ministry,noun
message,message,noun
photo,photo,noun
FREE,free,noun
knowledge,knowledge,noun
voluntary,voluntary,noun
publish,publish,noun
yeah,yeah,noun
major,major,noun
Protection,protection,noun
2014,2014,noun
Crystal,crystal,noun
Media,media,noun
Single,single,noun
Latinas,Latinas,noun
annually,annual,noun
stay,stay,noun
glad,glad,noun
avoid,avoid,noun
Twitter,Twitter,noun
white,white,noun
job,job,noun
pass,pass,noun
tie,tie,noun
roll,roll,noun
vaginal,vaginal,noun
yeah,yeah,noun
wait,wait,noun
DrJenGunter,DrJenGunter,noun
run,run,noun
current,current,noun
routine,routine,noun
Wart,wart,noun
vaccineswork,vaccine,noun
predict,predict,noun
get,get,noun
ADXS,Advaxis,noun
social,social,noun
beat,beat,noun
sick,sick,noun
class,class,noun
present,present,noun
Vaccinated,vaccinate,noun
ppl,people,noun
nigga,nigga,noun
wake,wake,noun
Data,data,noun
Science,science,noun
Zambia,Zambia,noun
Suggests,suggest,noun
Utah,Utah,noun
record,record,noun
Friday,Friday,noun
Ovarian,ovarian,noun
chick,chick,noun
interview,interview,noun
site,site,noun
circumcision,circumcision,noun
younger,young,noun
viral,viral,noun
reproduction,reproduction,noun
tie,tie,noun
medicine,medicine,noun
Hey,hey,noun
greater,greater,noun
Program,program,noun
piece,piece,noun
scare,scare,noun
hurt,hurt,noun
Parenthood,parenthood,noun
place,place,noun
Caused,cause,noun
laugh,laugh,noun
picture,picture,noun
Harper,harper,noun
Deaths,death,noun
Catholic,Catholic,noun
kind,kind,noun
nice,nice,noun
encourage,encourage,noun
cut,cut,noun
America,America,noun
apologize,apologize,noun
Stacked,stack,noun
Dangers,danger,noun
conversation,conversation,noun
France,France,noun
discussion,discussion,noun
surgery,surgery,noun
polyDNA,polydnavirus,noun
TWEET,Tweet,noun
list,list,noun
miss,miss,noun
feature,feature,noun
gynecologist,gynecologist,noun
paper,paper,noun
Patients,patient,noun
Castles,castle,noun
Deck,deck,noun
Stories,story,noun
Blog,blog,noun
pass,pass,noun
put,put,noun
celebrity,celebrity,noun
announce,announce,noun
Court,Court,noun
receive,receive,noun
Vaccinate,vaccinate,noun
action,action,noun
beautiful,beautiful,noun
totally,total,noun
sit,sit,noun
abt,about,noun
cite,cite,noun
Show,show,noun
diagnose,diagnose,noun
June,June,noun
bear,bear,noun
god,God,noun
pill,pill,noun
MSM,MSM,noun
finger,finger,noun
slow,slow,noun
remember,remember,noun
community,community,noun
warts,wart,noun
reminder,reminder,noun
beatbox,beatbox,noun
segment,segment,noun
update,update,noun
ASCO13,ASCO13,noun
media,media,noun
naturally,natural,noun
vd,VD,noun
fightcervicalcancer,cervical_cancer,noun
dre,Dre,noun
history,history,noun
remove,remove,noun
