breastcancer,breast_cancer,noun
bribe,bribe,noun
bring,bring,noun
brother,brother,noun
Brown,Brown,noun
budget,budget,noun
Burcham,Burcham,noun
burn,burn,noun
Bush,Bush,noun
business,business,noun
Business,business,noun
buy,buy,noun
Buzz,Buzz,noun
CA,California,noun
Cain,Cain,noun
California,California,noun
call,call,noun
camera,camera,noun
campaign,campaign,noun
Campaign,campaign,noun
can,can,noun
Canada,Canada,noun
cance,cancer,noun
cancer,cancer,noun
Cancer,cancer,noun
CANCER,camcer,noun
Cancer Awareness,cancer_awareness,noun
cancer Awareness,cancer_awareness,noun
cancer awareness,cancer_awareness,noun
cancer campaign,cancer_campaign,noun
cancer case ,cancer_case ,noun
cancer cause,cause_cancer,noun
cancer cervical,cervical_cancer,noun
Cancer cervical ,cervical_cancer ,noun
cancer death,cancer_death,noun
cancer doctor,cancer_doctor,noun
cancer fact,cancer_fact,noun
cancer HPV,HPV_cancer,noun
Cancer HPV,HPV_cancer,noun
cancer injection,cancer_injection,noun
cancer jab,cancer_jab,noun
cancer kill,cancer_kill,noun
cancer oral,oral_cancer,noun
cancer patient,cancer_patient,noun
cancer prevent,cancer_prevent,noun
cancer preventable,cancer_preventable,noun
cancer prevention,cancer_prevention,noun
Cancer Prevention,cancer_prevention,noun
cancer Prevention,cancer_prevention,noun
cancer Prevention,cancer_prevention,noun
Cancer Prognosis,cancer_prognosis,noun
cancer rate,cancer_rate,noun
cancer risk,cancer_risk,noun
Cancer Risk,cancer_risk,noun
cancer screen,cancer_screen,noun
Cancer Screening,cancer_screen,noun
cancer screening,cancer_screen,noun
cancer shot,cancer_shot,noun
cancer sign,cancer_sign,noun
cancer stage,cancer_stage,noun
Cancer Stages ,cancer_stage,noun
cancer study,cancer_study,noun
Cancer Study,cancer_study,noun
Cancer Surgery,cancer_surgery,noun
cancer surgery,cancer_surgery,noun
cancer Survival,cancer_survival,noun
Cancer Survival,cancer_survival,noun
cancer survivor,cancer_survivor,noun
cancer symptom ,cancer_symptom ,noun
Cancer Symptoms,cancer_symptom,noun
cancer test,cancer_test,noun
Cancer Test,cancer_test,noun
Cancer Treatment,cancer_treatment,noun
cancer treatment ,cancer_treatment ,noun
cancer type,cancer_type,noun
cancer vaccination,cancer_vaccination,noun
Cancer Vaccine,cancer_vaccine,noun
cancer vaccine,cancer_vaccine,noun
cancer virus,cancer_virus,noun
Cancer Virus ,cancer_virus ,noun
cancer woman,woman_cancer,noun
CancerHelpForYou,CancerHelpForYou,noun
cancerous,cancerous,noun
Cancers,cancer,noun
Cancers Throat,throat_cancer,noun
candidate,candidate,noun
caner vaccine,cancer_vaccine,noun
capitalism,capitalism,noun
Caplan,Caplan,noun
car,car,noun
card,card,noun
care,care,noun
Care,care,noun
careful,careful,noun
Carolina,Carolina,noun
carrier,carrier,noun
carry,carry,noun
case,case,noun
castle,castle,noun
Castles,castle,noun
catch,catch,noun
Catholic,Catholic,noun
cause,cause,noun
cause HPV,cause_HPV,noun
Caused,cause,noun
Caused  HPV,cause_HPV,noun
Causes,cause,noun
CBS,CBS,noun
cdc,CDC,noun
CDC,CDC,noun
CDC committee,CDC_committee,noun
CDC recommend,CDC_recommend,noun
CDCCancerChat,CDC,noun
CDCchat,CDC,noun
CDCgov,CDC,noun
CDCSTD,CDC_STD,noun
CDCwhistleblower,CDC,noun
CE,CE,noun
celebrity,celebrity,noun
cell,cell,noun
Cell,cell,noun
Center,center,noun
center,center,noun
certain,certain,noun
Cervarix,Cervarix,noun
cervical,cervical,noun
Cervical,cervical,noun
CERVICAL,cervical,noun
cervical cancer,cervical_cancer,noun
Cervical Cancer,cervical_cancer,noun
Cervical cancer,cervical_cancer,noun
CERVICAL CANCER,cervical_cancer,noun
cervical CANCER,cervical_cancer,noun
Cervical Health,cervical_health,noun
cervical screening,cervical_screen,noun
cervical vaccine  ,cervical_vaccine  ,noun
cervicalcancer,cervical_cancer,noun
CervicalCancer,cervical_cancer,noun
CervicalCancer Awareness,CervicalCancerAwareness,noun
CervicalHealthMonth,CervicalHealthMonth,noun
cervix,Cervix,noun
Cervix,Cervix,noun
challenge,challenge,noun
chance,chance,noun
Chance,chance,noun
change,change,noun
Change,change,noun
charity,charity,noun
Chart,chart,noun
chat,chat,noun
cheap,cheap,noun
check,check,noun
check out,check_out,noun
checkup,checkup,noun
Chicago,Chicago,noun
CHICAGO,Chicago,noun
chick,chick,noun
chicken,chicken,noun
chief,chief,noun
child,child,noun
Children,children,noun
chlamydium,chlamydium,noun
choice,choice,noun
choose,choose,noun
cigarette,cigarette,noun
circumcise,circumcise,noun
circumcise partner,circumcise_partner,noun
circumcision,circumcision,noun
Circumcision,circumcision,noun
circumcision cut,circumcision_cut,noun
Circumcision Cuts,circumcision_cut,noun
cite,cite,noun
City,city,noun
claim,claim,noun
Claim,claim,noun
Claims,claim,noun
class,class,noun
clean,clean,noun
Clean,clean,noun
Clear,clear,noun
clear,clear,noun
clear conscience,clear_conscience,noun
Clear Conscience,clear_conscience,noun
clear HPV,clear_HPV,noun
client,client,noun
clinic,clinic,noun
Clinic,clinc,noun
clinical,clinical,noun
Clinical,clinical,noun
close,close,noun
CME,CME,noun
CNN,CNN,noun
cnn,CNN,noun
cnnteaparty,CNN,noun
CNNTeaParty,CNN,noun
CNNteaparty,CNN,noun
coffee,coffee,noun
Cohen,Cohen,noun
coil,coil,noun
Coils,coil,noun
Colbert,Colbert,noun
cold,cold,noun
